Inputs,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,24,27,28,Expected Interfaces,output from Cpipe,24,25,28,29,30,input to Cpipe,32,33,36,37,38
First Pass,23,1,RFO/RFO_PRef,first,HOM,readforownership/RFO_PRef,X,E/M,0,SF,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,had_promotion=0,read_mem,0,0,0,0,0,0,X,0,0,0,0,0
read_mem,24,1,RFO/RFO_PRef,read_mem,HOM,readforownership/RFO_PRef/SNP_RSP,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,p,0,0,0,0,0,0,X,0,0,0,0,0
read_mem,25,1,RFO/RFO_PRef,read_mem,HOM,readforownership/RFO_PRef/SNP_RSP,X,X,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,r,0,0,0,0,0,0,X,0,0,0,0,0
read_mem,26,1,RFO/RFO_PRef,p,HOM,readforownership/SNP_RSP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdInvOwn,0,0,E_CmpO/M_CmpO,0,0,0,E_CmpO/M_CmpO,data(direct2core)
read_mem,27,1,RFO/RFO_PRef,p,HOM,RFO_PREF/SNP_RSP,X,!LLC_I,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdInvOwn,0,0,E_CmpO/M_CmpO,0,0,0,E_CmpO/M_CmpO,data(direct2core)
read_mem,28,1,RFO/RFO_PRef,p,HOM,RFO_PREF/SNP_RSP,X,I,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdInvOwn,0,0,E_CmpO/M_CmpO,0,0,0,E_CmpO/M_CmpO,data(direct2core)
read_mem,29,1,RFO/RFO_PRef,p,HOM,RFO_PREF,X,I,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdInvOwnLP,0,0,E_CmpO/M_CmpO,0,0,0,E_CmpO/M_CmpO,data(direct2core)
read_mem,30,1,RFO/RFO_PRef,q,HOM,E_CmpO/M_CmpO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Done,0,GO(core_logic_id),(direct2core_logic_id),0,0,0,X,0,0,0,0,0
read_mem,31,1,RFO/RFO_PRef,r,HOM,X,X,X,X,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,s,0,0,0,RdInv,0,0,E_CmpO,0,0,0,E_CmpO,data
read_mem,32,1,RFO/RFO_PRef,r,HOM,X,X,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdInv,0,0,E_CmpO,0,0,0,E_CmpO,data(direct2core)
read_mem,33,1,RFO/RFO_PRef,s,HOM,E_CmpO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Done,0,GO(core_logic_id),data(core_logic_id),0,0,0,X,0,0,0,0,0
First Pass - promotion,34,1,RFO/RFO_PRef,first,HOM,readforownership/RFO_PRef,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,had_promotion=1,promoted,0,0,0,0,0,0,M_CmpO/E_CmpO,0,0,0,0,0
prefetch promotion,35,1,RFO/RFO_PRef,promoted,HOM,M_CmpO/E_CmpO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,prefetch_upi_rd=RdInvOwnLP,Done,0,GO(core_logic_id),data(direct2core_logic_id),0,0,0,X,0,0,0,0,0
