Inputs,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,24,27,28,Expected Interfaces,output from Cpipe,24,25,28,29,30,input to Cpipe,32,33,36,37,38
Flow Section,Row Number,Row Enable ,Flow ,Bubble,Sad,Curr Opcode,Snoop response,LLC State,CV,Map,MonHit,CN,AvailData,SelfSnoop,SnoopConflict,FwdCnfltO,FreeInvWay,HadReject,CleanEvict,DeadDBP,ReqCV,SRP_en,SRP_HR_Fill,HadBogus,Pref_Promotion,MiscCondition,Next Bubble,IDI_U2C_REQ,IDI_U2C_RSP,IDI_U2C_DATA,UXI_C2U_REQ,UXI_C2U_DATA,UXI_C2U_RSP,CPIPE_REQ,IDI_C2U_RSP,IDI_C2U_DATA,UXI_U2C_REQ,UXI_U2C_RSP,UXI_U2C_DATA
Snoop,10,1,SnpCode,b,X,SnpCode/FakeCycle,Rsp.*FwdFE,E,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,d,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
Snoop,11,1,SnpCode,d,X,SNP_RSP,X,X,X,SF,X,X,X,X,X,X,1,X,X,X,X,X,X,X,X,X,done,0,0,0,0,Data_SI,RspFwdS,X,0,0,0,0,0
Snoop,12,1,SnpCode,d,X,SNP_RSP,RspS/RspSI/RspSHit.*/RspSFwdFE,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,Data_SI,RspFwdS,X,0,0,0,0,0
Snoop,13,1,SnpCode,d,X,SNP_RSP,X,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,Data_SI,RspFwdS,X,0,0,0,0,0
Snoop,14,1,SnpCode,d,X,SNP_RSP,X,X,X,DATA,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,Data_SI,RspFwdS,X,0,0,0,0,0
Snoop,15,1,SnpCode,d,X,SNP_RSP,X,X,X,SF,0,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,done,0,0,0,0,Data_SI,RspFwdI-C,X,0,0,0,0,0
Snoop,16,1,SnpCode,b,X,SnpCode/FakeCycle,X,M,X,X,X,X,X,X,X,X,1,X,X,X,X,X,X,X,X,X,e,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
Snoop,17,1,SnpCode,b,X,SnpCode/FakeCycle,Rsp.*FwdMO,X,X,X,X,X,X,X,X,X,1,X,X,X,X,X,X,X,X,X,e,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
Snoop,18,1,SnpCode,b,X,SnpCode/FakeCycle,X,M,X,Data,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,e,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
Snoop,19,1,SnpCode,b,X,SnpCode/FakeCycle,Rsp.*FwdMO,X,X,Data,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,e,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
Snoop,20,1,SnpCode,e,X,SNP_RSP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,f,0,0,0,0,Data_SI(cache2cache),0,FakeCycle,0,0,0,0,0
Snoop,21,1,SnpCode,f,X,FakeCycle,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,RspFwdSWb(cache2ha),0,X,0,0,0,0,0
Snoop,22,1,SnpCode,b,X,SnpCode/FakeCycle,X,M,X,SF,X,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,g,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
Snoop,23,1,SnpCode,b,X,SnpCode/FakeCycle,Rsp.*FwdMO,X,X,SF,X,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,g,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
Snoop,24,1,SnpCode,g,X,SNP_RSP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,h,0,0,0,0,Data_SI(cache2cache),0,SNP_RSP,snoop_response_data(only_from_cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
Snoop,25,1,SnpCode,h,X,SNP_RSP,RspIFwdMO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,RspFwdSWb(cache2ha),0,X,0,0,0,0,0
Snoop,26,1,SnpCode,h,X,SNP_RSP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,RspFwdIWb(cache2ha),0,X,0,0,0,0,0
First Pass,27,1,SnpCode,first,X,SnpCode,X,X,0,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,X,0,0,SnpCode,0,0
First Pass,28,1,SnpCode,first,X,SnpCode,X,X,>1,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,X,0,0,SnpCode,0,0
First Pass,29,1,SnpCode,first,X,SnpCode,X,S,X,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,X,0,0,SnpCode,0,0
First Pass,30,1,SnpCode,first,X,SnpCode,X,I,X,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,X,0,0,SnpCode,0,0
Response,31,1,SnpCode,response,X,SnpCode/FakeCycle,X,S/I,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,I,0,0,0,0,0,0,X,0,0,0,0,0
Response,32,1,SnpCode,response,X,SnpCode/FakeCycle,X,E,X,SF,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,I,0,0,0,0,0,0,X,0,0,0,0,0
Response,33,1,SnpCode,I,X,X,X,E,X,SF,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,0,RspS,X,0,0,0,0,0
Response,34,1,SnpCode,I,X,X,X,S,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,0,RspS,X,0,0,0,0,0
Response,35,1,SnpCode,I,X,X,X,I,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,0,RspS,X,0,0,0,0,0
Response,36,1,SnpCode,I,X,X,X,I,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,0,RspI,X,0,0,0,0,0
Response,37,1,SnpCode,response,X,SnpCode/FakeCycle,X,E,X,Data,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,k,0,0,0,0,0,0,X,0,0,0,0,0
Response,38,1,SnpCode,k,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,Data_SI,RspFwdS,X,0,0,0,0,0
Response,39,1,SnpCode,response,X,SnpCode/FakeCycle,X,M,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,L,0,0,0,0,0,0,X,0,0,0,0,0
Response,40,1,SnpCode,L,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,m,0,0,0,0,Data_SI(cache2cache),0,FakeCycle,0,0,0,0,0
Response,41,1,SnpCode,m,X,FakeCycle,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,RspFwdSWb(cache2ha),0,X,0,0,0,0,0
First Pass,42,1,SnpCode,z,X,FwdCnfltO,X,S/I,X,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
First Pass,43,1,SnpCode,z,X,FwdCnfltO,X,X,0,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
First Pass,44,1,SnpCode,z,X,FwdCnfltO,X,X,>1,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
First Pass – in case of CV err,45,1,SnpCode,first,X,SnpCode,X,E/M,>1,X,X,X,X,X,0,0,X,X,X,X,X,X,X,X,X,had_cv_err=1,b,0,0,0,0,0,0,X,0,0,SnpCode,0,0
First Pass – in case of CV err,46,1,SnpCode,z,X,FwdCnfltO,X,E/M,>1,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,had_cv_err=1,b,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
