Inputs,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,24,27,28,Expected Interfaces,output from Cpipe,24,25,28,29,30,input to Cpipe,32,33,36,37,38
Flow Section,Row Number,Row Enable ,Flow ,Bubble,Sad,Curr Opcode,Snoop response,LLC State,CV,Map,MonHit,CN,AvailData,SelfSnoop,SnoopConflict,FwdCnfltO,FreeInvWay,HadReject,CleanEvict,DeadDBP,ReqCV,SRP_en,SRP_HR_Fill,HadBogus,Pref_Promotion,MiscCondition,Next Bubble,IDI_U2C_REQ,IDI_U2C_RSP,IDI_U2C_DATA,UXI_C2U_REQ,UXI_C2U_DATA,UXI_C2U_RSP,CPIPE_REQ,IDI_C2U_RSP,IDI_C2U_DATA,UXI_U2C_REQ,UXI_U2C_RSP,UXI_U2C_DATA
Snoop,24,1,SnpData,b,X,SnpData/FakeCycle,RspI/RspFlushed/RspIHit.*,M,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,g,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
Snoop,25,1,SnpData,b,X,SnpData/FakeCycle,RspIFwdMO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,g,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
Snoop,26,1,SnpData,g,X,SNP_RSP,RspS.*,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,h,0,0,0,0,Data_SI(cache2cache),0,FakeCycle,0,0,0,0,0
Snoop,27,1,SnpData,g,X,SNP_RSP,RspI.*,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,h,0,0,0,0,Data_SI(cache2cache),0,FakeCycle,0,0,0,0,0
Snoop,28,1,SnpData,g,X,SNP_RSP,RspI.*,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,h,0,0,0,0,Data_E(cache2cache),0,FakeCycle,0,0,0,0,0
Snoop,29,1,SnpData,h,X,FakeCycle,RspS.*,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,RspFwdSWb(cache2ha),0,X,0,0,0,0,0
Snoop,30,1,SnpData,h,X,FakeCycle,RspI.*,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,RspFwdSWb(cache2ha),0,X,0,0,0,0,0
Snoop,31,1,SnpData,h,X,FakeCycle,RspI.*,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,RspFwdIWb(cache2ha),0,X,0,0,0,0,0
First Pass,32,1,SnpData,first,X,SnpData,X,X,0,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,X,0,0,SnpData,0,0
First Pass,33,1,SnpData,first,X,SnpData,X,X,>1,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,X,0,0,SnpData,0,0
