Inputs,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,24,27,28,Expected Interfaces,output from Cpipe,24,25,28,29,30,input to Cpipe,32,33,36,37,38
Flow Section,Row Number,Row Enable ,Flow ,Bubble,Sad,Curr Opcode,Snoop response,LLC State,CV,Map,MonHit,CN,AvailData,SelfSnoop,SnoopConflict,FwdCnfltO,FreeInvWay,HadReject,CleanEvict,DeadDBP,ReqCV,SRP_en,SRP_HR_Fill,HadBogus,Pref_Promotion,MiscCondition,Next Bubble,IDI_U2C_REQ,IDI_U2C_RSP,IDI_U2C_DATA,UXI_C2U_REQ,UXI_C2U_DATA,UXI_C2U_RSP,CPIPE_REQ,IDI_C2U_RSP,IDI_C2U_DATA,UXI_U2C_REQ,UXI_U2C_RSP,UXI_U2C_DATA
Snoop - Dont keep line in LLC ,33,1,SnpLCur,f,X,SNP_RSP,RspSFwdMO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Done,0,0,0,0,RspSWb,0,X,0,0,0,0,0
Snoop - Dont keep line in LLC ,34,1,SnpLCur,f,X,SNP_RSP,RspIFwdMO,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Done,0,0,0,0,RspSWb,0,X,0,0,0,0,0
Snoop - Dont keep line in LLC ,35,1,SnpLCur,f,X,SNP_RSP,RspIFwdMO,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Done,0,0,0,0,RspIWb,0,X,0,0,0,0,0
Snoop Conflict ,36,1,SnpLCur,first,X,SnpLCur,X,X,X,X,X,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,a,0,0,0,0,0,0,X,0,0,SnpLCur,0,0
Snoop Conflict ,37,1,SnpLCur,a,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,z,0,0,0,ReqFwdCnflt,0,0,FwdCnfltO,0,0,0,FwdCnfltO,0
Snoop Conflict ,38,1,SnpLCur,z,X,FwdCnfltO,X,M,>1,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,had_cv_err=0,h,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
Snoop Conflict ,39,1,SnpLCur,z,X,FwdCnfltO,X,M,0,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,had_cv_err=0,h,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
Snoop Conflict ,40,1,SnpLCur,z,X,FwdCnfltO,X,E,>1,Data,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,had_cv_err=0,h,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
Snoop Conflict ,41,1,SnpLCur,z,X,FwdCnfltO,X,E,0,Data,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,had_cv_err=0,h,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
Snoop Conflict ,42,1,SnpLCur,z,X,FwdCnfltO,X,S/I,X,Data,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,X,h,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
Snoop Conflict ,43,1,SnpLCur,z,X,FwdCnfltO,X,E,>1,SF,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,had_cv_err=0,g,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
Snoop Conflict ,44,1,SnpLCur,z,X,FwdCnfltO,X,E,0,SF,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,had_cv_err=0,g,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
Snoop Conflict ,45,1,SnpLCur,z,X,FwdCnfltO,X,S/I,X,SF,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,X,g,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
Snoop Conflict ,46,1,SnpLCur,z,X,FwdCnfltO,X,E/M,1,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,X,b,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
First Pass – had cv err – duplicate from above line,47,1,SnpLCur,first,X,SnpLCur,X,E/M,>1,X,X,X,X,X,0,0,X,X,X,X,X,X,X,X,X,had_cv_err=1,b,0,0,0,0,0,0,X,0,0,SnpLCur,0,0
Snoop Conflict – had cv err – duplicate from above line,48,1,SnpLCur,z,X,FwdCnfltO,X,E/M,>1,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,had_cv_err=1,b,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
