Inputs,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,24,27,28,Expected Interfaces,output from Cpipe,24,25,28,29,30,input to Cpipe,32,33,36,37,38
Flow Section,Row Number,Row Enable ,Flow ,Bubble,Sad,Curr Opcode,Snoop response,LLC State,CV,Map,MonHit,CN,AvailData,SelfSnoop,SnoopConflict,FwdCnfltO,FreeInvWay,HadReject,CleanEvict,DeadDBP,ReqCV,SRP_en,SRP_HR_Fill,HadBogus,Pref_Promotion,MiscCondition,Next Bubble,IDI_U2C_REQ,IDI_U2C_RSP,IDI_U2C_DATA,UXI_C2U_REQ,UXI_C2U_DATA,UXI_C2U_RSP,CPIPE_REQ,IDI_C2U_RSP,IDI_C2U_DATA,UXI_U2C_REQ,UXI_U2C_RSP,UXI_U2C_DATA
snoop,13,1,Crd_Pref,g,HOM,SNP_RSP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,GO_NoGo(core_logic_id),0,0,0,0,X,0,0,0,0,0
snoop,14,1,Crd/Crd_Pref/Monitor,c,HOM,X,!RspNack,X,X,D,X,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,d,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
snoop,15,1,Crd/Crd_Pref/Monitor,c,HOM,X,Rsp.*FwdFE,X,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,d,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
snoop,16,1,Crd/Crd_Pref/Monitor,c,HOM,X,Rsp.*FwdMO,X,X,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,d,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
snoop,17,1,Crd/Crd_Pref/Monitor,d,HOM,SNP_RSP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Done,0,GO(core_logic_id),data(core_logic_id),0,0,0,X,0,0,0,0,0
snoop,18,1,Crd/Crd_Pref/Monitor,c,HOM,X,Rsp.*FwdMO,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,t,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
snoop,19,1,Crd/Crd_Pref/Monitor,t,HOM,SNP_RSP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,h,0,GO(core_logic_id),data(core_logic_id),0,0,0,FakeCycle,0,0,0,0,0
snoop,20,1,Crd/Crd_Pref/Monitor,h,HOM,FakeCycle,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Done,0,0,0,0,WbMtoS,0,X,0,0,0,CmpU,0
snoop,21,1,Crd/Crd_Pref/Monitor,c,HOM,X,Rsp.*FwdFE,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,e,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),snoop_response_data(only_from_cv_vector),0,0,0
snoop,22,1,Crd/Crd_Pref/Monitor,c,HOM,X,Rsp.*Hit.*/RspS/RspI/RspSI/RspFlushed,X,X,D,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,e,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),0,0,0,0
snoop,23,1,Crd/Crd_Pref/Monitor,e,HOM,SNP_RSP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Done,0,GO(core_logic_id),data(core_logic_id),0,0,0,X,0,0,0,0,0
snoop,24,1,Crd/Crd_Pref/Monitor,c,HOM,X,Rsp.*Hit.*/RspS/RspI/RspSI/RspFlushed,X,X,SF,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,read_mem,snoop(cv_vector),0,0,0,0,0,SNP_RSP,snoop_response(cv_vector),0,0,0,0
First Pass,25,1,Crd/Crd_Pref/Monitor,first,HOM,Crd/Crd_Pref/Monitor,X,I,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,had_promotion=0,read_mem,0,0,0,0,0,0,X,0,0,0,0,0
First Pass,26,1,Crd/Crd_Pref/Monitor,first,HOM,Crd/Crd_Pref/Monitor,X,X,0,SF,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,had_promotion=0,read_mem,0,0,0,0,0,0,X,0,0,0,0,0
read_mem,27,1,Crd/Crd_Pref/Monitor,read_mem,HOM,Crd/Crd_Pref/monitor/SNP_RSP,X,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,p,0,0,0,0,0,0,X,0,0,0,0,0
read_mem,28,1,Crd/Crd_Pref/Monitor,read_mem,HOM,SNP_RSP,!RspS.*,X,X,X,X,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,p,0,0,0,0,0,0,X,0,0,0,0,0
read_mem,29,1,Crd/Crd_Pref/Monitor,read_mem,HOM,Crd/Crd_Pref/Monitor,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,p,0,0,0,0,0,0,X,0,0,0,0,0
read_mem,30,1,Crd/Crd_Pref/Monitor,read_mem,HOM,SNP_RSP,RspS.*,X,X,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,r,0,0,0,0,0,0,X,0,0,0,0,0
read_mem,31,1,Crd/Crd_Pref/Monitor,read_mem,HOM,Crd/Crd_Pref/monitor/SNP_RSP,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,r,0,0,0,0,0,0,X,0,0,0,0,0
read_mem,32,1,Crd/Crd_Pref/Monitor,p,HOM,X,no_snoop_sent,E/M,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdInv,0,0,E_CmpO,0,0,0,E_CmpO,data(direct2core)
read_mem,33,1,Crd/Crd_Pref/Monitor,p,HOM,X,!no_snoop_sent,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdCode,0,0,SI_CmpO,0,0,0,SI_CmpO,data(direct2core)
read_mem,34,1,Crd/Crd_Pref/Monitor,p,HOM,Crd/monitor/SNP_RSP,X,I/S,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdCode,0,0,SI_CmpO,0,0,0,SI_CmpO,data(direct2core)
read_mem,35,1,Crd/Crd_Pref/Monitor,p,HOM,Crd_Pref,X,S,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdCode,0,0,SI_CmpO,0,0,0,SI_CmpO,data(direct2core)
read_mem,36,1,Crd/Crd_Pref/Monitor,p,HOM,Crd_Pref,X,I,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdCode,0,0,SI_CmpO,0,0,0,SI_CmpO,data(direct2core)
read_mem,37,1,Crd/Crd_Pref/Monitor,p,HOM,Crd_Pref,X,I,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,q,0,0,0,RdCodeLP,0,0,SI_CmpO,0,0,0,SI_CmpO,data(direct2core)
read_mem,38,1,Crd/Crd_Pref/Monitor,q,HOM,SI_CmpO/E_CmpO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Done,0,GO(core_logic_id),data(direct2core_logic_id),0,0,0,X,0,0,0,0,0
read_mem,39,1,Crd/Crd_Pref/Monitor,r,HOM,X,no_snoop_sent,E/M,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,s,0,0,0,RdInvOwn,0,0,M_CmpO/E_CmpO,0,0,0,M_CmpO/E_CmpO,data
read_mem,40,1,Crd/Crd_Pref/Monitor,r,HOM,X,!no_snoop_sent,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,s,0,0,0,RdCode,0,0,SI_CmpO,0,0,0,SI_CmpO,data
read_mem,41,1,Crd/Crd_Pref/Monitor,r,HOM,X,X,I/S,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,s,0,0,0,RdCode,0,0,SI_CmpO,0,0,0,SI_CmpO,data
read_mem,42,1,Crd/Crd_Pref/Monitor,s,HOM,SI_CmpO/E_CmpO/M_CmpO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Done,0,GO(core_logic_id),data(core_logic_id),0,0,0,X,0,0,0,0,0
First Pass - promotion,43,1,Crd/Crd_Pref/Monitor,first,HOM,Crd/Crd_Pref/Monitor,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,had_promotion=1,promoted,0,0,0,0,0,0,M_CmpO/E_CmpO/SI_CmpO,0,0,0,0,0
prefetch promotion,44,1,Crd/Crd_Pref/Monitor,promoted,HOM,M_CmpO/E_CmpO/SI_CmpO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,prefetch_upi_rd=RdDataMigLP,Done,0,GO(core_logic_id),data(direct2core_logic_id),0,0,0,X,0,0,0,0,0
prefetch promotion,45,1,Crd/Crd_Pref/Monitor,promoted,HOM,SI_CmpO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,prefetch_upi_rd=RdCodeLP,Done,0,GO(core_logic_id),data(direct2core_logic_id),0,0,0,X,0,0,0,0,0
prefetch promotion,46,1,Crd/Crd_Pref/Monitor,promoted,HOM,M_CmpO/E_CmpO,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,prefetch_upi_rd=RdInvOwnLP,Done,0,GO(core_logic_id),data(direct2core_logic_id),0,0,0,X,0,0,0,0,0
First Pass – had cv err(selfsnoop=0 to make it different from (Selfsnoop==1) that should cause us to send snoop),47,1,Crd/Crd_Pref/Monitor,first,HOM,Crd/Crd_Pref/Monitor,X,E/M,>1,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,"had_promotion=0,had_cv_err=1",c,0,0,0,0,0,0,X,0,0,0,0,0
First Pass – had cv err(duplicate of above line),48,1,Crd/Crd_Pref/Monitor,first,HOM,Crd/Crd_Pref/Monitor,X,E/M/S,>0,SF,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,"had_promotion=0,had_cv_err=1",c,0,0,0,0,0,0,X,0,0,0,0,0
First Pass – had cv err(duplicate of above line),49,1,Crd/Crd_Pref/Monitor,first,HOM,Crd/Crd_Pref/Monitor,X,!LLC_I,X,X,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,"had_promotion=0,had_cv_err=1",c,0,0,0,0,0,0,X,0,0,0,0,0
